actor_a,actor_b,weight,shared
yarolegovich,yedidel,1,2
yarolegovich,zeroasterisk,1,8
yedidel,yukuanj,1,1
yedidel,zeroasterisk,1,2
z2z23n0,zoujie-ee,1,1
zchee,zeroasterisk,1,2
zchee,zoujie-ee,1,1
zeroasterisk,zoujie-ee,1,2
zhenjunMa,zoujie-ee,1,1
zoujie-ee,zzxwill,1,1
